,time,location,x,y
257869,429707081,Loc10,494.473,204.40200000000002
257889,429740987,Loc10,494.384,204.40200000000002
257909,429774195,Loc10,494.246,204.38299999999998
257929,429807162,Loc10,494.05199999999996,204.106
257949,429840540,Loc10,493.723,203.84099999999998
257969,429874117,Loc10,493.19599999999997,203.69
257989,429907035,Loc10,492.49800000000005,203.53400000000002
258009,429940403,Loc10,492.045,203.299
258029,429974250,Loc10,491.463,203.21599999999998
258049,430007391,Loc10,490.60699999999997,203.236
258069,430040301,Loc10,490.015,203.16400000000002
258089,430073758,Loc10,489.26300000000003,203.18599999999998
258109,430107015,Loc10,488.569,203.322
258129,430140262,Loc10,488.006,203.32
258149,430173886,Loc10,487.51599999999996,203.27900000000002
258169,430207591,Loc10,487.06,203.30700000000002
258189,430241472,Loc10,486.774,203.16400000000002
258209,430273925,Loc10,486.07800000000003,202.799
258229,430307445,Loc10,485.86199999999997,202.623
258249,430340676,Loc10,485.569,202.498
258269,430373817,Loc10,485.44300000000004,202.433
258289,430407165,Loc10,485.38,202.33
258309,430440818,Loc10,485.102,202.14700000000002
258329,430474569,Loc10,485.035,202.101
258349,430507059,Loc10,484.92699999999996,202.045
258369,430540776,Loc10,484.839,202.043
258389,430573686,Loc10,484.86300000000006,202.03
258409,430607013,Loc10,484.593,201.92700000000002
258429,430640369,Loc10,484.49800000000005,201.951
258449,430673912,Loc10,484.531,202.014
258469,430707387,Loc10,484.555,202.0
258489,430740341,Loc10,484.499,201.938
258509,430773724,Loc10,484.483,201.889
258529,430807732,Loc10,484.394,201.865
258549,430840370,Loc10,484.42900000000003,201.885
258569,430874100,Loc10,484.46,201.87099999999998
258589,430907504,Loc10,484.43800000000005,201.858
258609,430940814,Loc10,484.449,201.894
258629,430973915,Loc10,484.501,201.923
258649,431007421,Loc10,484.44599999999997,201.83700000000002
258669,431040665,Loc10,484.474,201.873
258689,431073776,Loc10,484.46,201.84400000000002
258709,431107399,Loc10,484.48900000000003,201.88099999999997
258729,431140783,Loc10,484.61199999999997,201.887
258749,431174126,Loc10,484.51099999999997,201.87400000000002
258769,431207033,Loc10,484.57300000000004,201.92700000000002
258789,431240329,Loc10,484.494,201.896
258809,431274022,Loc10,484.587,201.894
258829,431307233,Loc10,484.645,201.903
258849,431340436,Loc10,484.51,201.86
258869,431374053,Loc10,484.51099999999997,201.859
258889,431408477,Loc10,484.515,201.84799999999998
258909,431440433,Loc10,484.577,201.845
258929,431474004,Loc10,484.61699999999996,201.889
258949,431507473,Loc10,484.644,201.887
258969,431540437,Loc10,484.654,201.93
258989,431573779,Loc10,484.689,201.912
259009,431607475,Loc10,484.655,201.933
259029,431640390,Loc10,484.577,201.88099999999997
259049,431673849,Loc10,484.667,201.95
259069,431707467,Loc10,484.63,201.916
259089,431740958,Loc10,484.67699999999996,201.907
259109,431773840,Loc10,484.7,201.88
259129,431807365,Loc10,484.608,201.87599999999998
259149,431840435,Loc10,484.659,201.898
259169,431874328,Loc10,484.7,201.88
259189,431907748,Loc10,484.67699999999996,201.907
259209,431940442,Loc10,484.689,201.912
259229,431974528,Loc10,484.67699999999996,201.907
259249,432007845,Loc10,484.712,201.91400000000002
259269,432041160,Loc10,484.73400000000004,201.887
259289,432074317,Loc10,484.712,201.91400000000002
259309,432107248,Loc10,484.658,201.88299999999998
259329,432140395,Loc10,484.707,201.86900000000003
259349,432174059,Loc10,484.735,201.892
259369,432207301,Loc10,484.76099999999997,201.945
259389,432240390,Loc10,484.712,201.91400000000002
259409,432273780,Loc10,484.76099999999997,201.892
259429,432307299,Loc10,484.76300000000003,201.894
259449,432340674,Loc10,484.74199999999996,201.84599999999998
259469,432374141,Loc10,484.346,201.518
259489,432407420,Loc10,483.87,201.196
259509,432440386,Loc10,483.31699999999995,200.847
259529,432473738,Loc10,482.611,200.516
259549,432507396,Loc10,481.93800000000005,200.11700000000002
259569,432540387,Loc10,481.034,199.58
259589,432573780,Loc10,480.385,199.43099999999998
259609,432607693,Loc10,479.686,199.058
259629,432641118,Loc10,479.082,198.838
259649,432673661,Loc10,478.46,198.416
259669,432707300,Loc10,477.92400000000004,198.123
259689,432741101,Loc10,477.532,197.46400000000003
259709,432774185,Loc10,476.392,197.248
259729,432807645,Loc10,475.116,196.421
259749,432840440,Loc10,474.381,196.05200000000002
259769,432874499,Loc10,473.61699999999996,195.49200000000002
259789,432907737,Loc10,473.166,195.005
259809,432941168,Loc10,472.56800000000004,194.705
259829,432974087,Loc10,471.75300000000004,193.83900000000003
259849,433007877,Loc10,471.056,193.18599999999998
259869,433040399,Loc10,469.853,192.074
259889,433073986,Loc10,468.837,190.407
259909,433107668,Loc10,468.227,189.50099999999998
259929,433140371,Loc10,467.694,188.708
259949,433173985,Loc10,467.046,187.733
259969,433207304,Loc10,466.62300000000005,186.919
259989,433240907,Loc10,466.21,185.878
260009,433274486,Loc10,465.66900000000004,184.25099999999998
260029,433307851,Loc10,465.309,183.382
260049,433340397,Loc10,464.673,182.00599999999997
260069,433373839,Loc10,464.42,180.955
260089,433407095,Loc10,463.913,180.13400000000001
260109,433440432,Loc10,463.63599999999997,179.392
260129,433474166,Loc10,463.344,178.787
260149,433507087,Loc10,463.412,178.41
260169,433540989,Loc10,463.13599999999997,178.028
260189,433573756,Loc10,462.57599999999996,177.78599999999997
260209,433607401,Loc10,461.99699999999996,176.601
260229,433640418,Loc10,461.398,175.571
260249,433674602,Loc10,461.095,174.042
260269,433707555,Loc10,460.93800000000005,173.05700000000002
260289,433740453,Loc10,460.781,171.863
260309,433773798,Loc10,460.556,170.52599999999998
260329,433807117,Loc10,460.526,169.62
260349,433840359,Loc10,460.473,168.52599999999998
260369,433873737,Loc10,460.31800000000004,167.199
260389,433907644,Loc10,460.32300000000004,166.36599999999999
260409,433940915,Loc10,460.358,165.269
260429,433973818,Loc10,460.325,164.662
260449,434007497,Loc10,460.349,164.22
260469,434040726,Loc10,460.056,163.44799999999998
260489,434073812,Loc10,459.58,161.936
260509,434107552,Loc10,458.656,160.254
260529,434140748,Loc10,458.48900000000003,158.864
260549,434174857,Loc10,458.61400000000003,157.954
260569,434207863,Loc10,458.671,157.283
260589,434240427,Loc10,458.778,156.129
260609,434273908,Loc10,458.909,155.141
260629,434307023,Loc10,459.0,154.46200000000002
260649,434340443,Loc10,460.03,153.559
260669,434374509,Loc10,461.176,152.884
260689,434407369,Loc10,461.75300000000004,151.864
260709,434440448,Loc10,462.221,151.37
260729,434473763,Loc10,462.56800000000004,150.709
260749,434507471,Loc10,462.65,150.063
260769,434541273,Loc10,463.458,149.174
260789,434574201,Loc10,463.876,148.315
260809,434607807,Loc10,463.913,147.741
260829,434640370,Loc10,464.056,146.571
260849,434673982,Loc10,464.04900000000004,145.631
260869,434707725,Loc10,464.097,145.02200000000002
260889,434740395,Loc10,464.371,144.144
260909,434774453,Loc10,465.075,143.384
260929,434807210,Loc10,465.81300000000005,142.81
260949,434840916,Loc10,466.37,141.915
260969,434873779,Loc10,467.07300000000004,141.055
260989,434907215,Loc10,467.417,140.21
261009,434941107,Loc10,467.66900000000004,139.393
261029,434974142,Loc10,467.996,138.721
261049,435007289,Loc10,468.62199999999996,138.05100000000002
261069,435040487,Loc10,469.19300000000004,137.28799999999998
261089,435074199,Loc10,469.975,136.658
261109,435107086,Loc10,470.542,136.01
261129,435140505,Loc10,471.10400000000004,135.358
261149,435174457,Loc10,471.634,134.651
261169,435207918,Loc10,472.149,134.165
261189,435240476,Loc10,472.65,133.628
261209,435273839,Loc10,473.186,132.963
261229,435307814,Loc10,473.48,132.763
261249,435340681,Loc10,473.87199999999996,132.293
261269,435374019,Loc10,474.504,131.71200000000002
261289,435407417,Loc10,475.005,131.137
261309,435441315,Loc10,475.26,130.97
261329,435474034,Loc10,475.615,130.67700000000002
261349,435507659,Loc10,475.985,130.586
261369,435540436,Loc10,476.532,130.385
261389,435573785,Loc10,476.93199999999996,130.211
261409,435607557,Loc10,477.086,130.203
261429,435641026,Loc10,477.309,130.15200000000002
261449,435674898,Loc10,477.485,130.227
261469,435707699,Loc10,477.485,130.329
261489,435740531,Loc10,477.651,130.36700000000002
261509,435774419,Loc10,477.74,130.453
261529,435807652,Loc10,477.80699999999996,130.46200000000002
261549,435840416,Loc10,477.95,130.404
261569,435874233,Loc10,477.906,130.211
261589,435907149,Loc10,477.92699999999996,130.05
261609,435941260,Loc10,478.272,129.556
261629,435974579,Loc10,478.74800000000005,129.122
261649,436007879,Loc10,479.36800000000005,128.594
261669,436040446,Loc10,480.097,128.025
261689,436073763,Loc10,480.594,127.507
261709,436107108,Loc10,481.42900000000003,126.805
261729,436140704,Loc10,482.156,126.3
261749,436173836,Loc10,483.202,125.51299999999999
261769,436207297,Loc10,484.06800000000004,124.912
261789,436240878,Loc10,484.542,124.66
261809,436274387,Loc10,485.231,124.336
261829,436307582,Loc10,485.722,124.14
261849,436341332,Loc10,486.166,123.861
261869,436374169,Loc10,486.395,123.787
261889,436407892,Loc10,486.583,123.79
261909,436441194,Loc10,486.82,123.833
261929,436474343,Loc10,487.00699999999995,123.98100000000001
261949,436507168,Loc10,487.36,123.975
261969,436540859,Loc10,487.575,123.97
261989,436573784,Loc10,487.764,123.929
262009,436607130,Loc10,487.884,123.925
262029,436640446,Loc10,488.225,123.73299999999999
262049,436674602,Loc10,488.325,123.79899999999999
262069,436708280,Loc10,488.629,123.749
262089,436740375,Loc10,488.809,123.787
262109,436774189,Loc10,489.05400000000003,123.72200000000001
262129,436807598,Loc10,489.149,123.706
262149,436840740,Loc10,489.236,123.635
262169,436874647,Loc10,489.25,123.698
262189,436907057,Loc10,489.351,123.671
262209,436941187,Loc10,489.46,123.52600000000001
262229,436974693,Loc10,489.465,123.54299999999999
262249,437007633,Loc10,489.593,123.439
262269,437040911,Loc10,489.602,123.48299999999999
262289,437074179,Loc10,489.67699999999996,123.413
262309,437107535,Loc10,489.73,123.319
262329,437140887,Loc10,489.925,123.20200000000001
262349,437174420,Loc10,490.098,123.135
262369,437207894,Loc10,490.25,123.075
262389,437240879,Loc10,490.50699999999995,123.054
262409,437274236,Loc10,490.61300000000006,123.02600000000001
262429,437307133,Loc10,490.837,122.896
262449,437340849,Loc10,491.01599999999996,122.8
262469,437374381,Loc10,491.036,122.809
262489,437407382,Loc10,491.088,122.73899999999999
262509,437440389,Loc10,491.066,122.71799999999999
262529,437474159,Loc10,491.06300000000005,122.72200000000001
262549,437507520,Loc10,491.14599999999996,122.695
262569,437540398,Loc10,491.156,122.67399999999999
262589,437574039,Loc10,491.16,122.648
262609,437607138,Loc10,491.12699999999995,122.67299999999999
262629,437640926,Loc10,491.15,122.665
262649,437674157,Loc10,491.283,122.55799999999999
262669,437707541,Loc10,491.296,122.64399999999999
262689,437741152,Loc10,491.32099999999997,122.524
262709,437773786,Loc10,491.34,122.58200000000001
262729,437807433,Loc10,491.32300000000004,122.56299999999999
262749,437840719,Loc10,491.407,122.57799999999999
262769,437873995,Loc10,491.449,122.538
262789,437907601,Loc10,491.506,122.527
262809,437940976,Loc10,491.478,122.555
262829,437974485,Loc10,491.588,122.541
262849,438007697,Loc10,491.56,122.51100000000001
262869,438041247,Loc10,491.602,122.523
262889,438073858,Loc10,491.593,122.53200000000001
262909,438107128,Loc10,491.75300000000004,122.41
262929,438140481,Loc10,491.629,122.492
262949,438173821,Loc10,491.60400000000004,122.529
262969,438207493,Loc10,491.73800000000006,122.471
262989,438240507,Loc10,491.65,122.492
263009,438273887,Loc10,491.723,122.436
263029,438307199,Loc10,491.681,122.535
263049,438340784,Loc10,491.68199999999996,122.49
263069,438373918,Loc10,491.66,122.544
263089,438407851,Loc10,491.61400000000003,122.54299999999999
263109,438441060,Loc10,491.58,122.57700000000001
263129,438474200,Loc10,491.62300000000005,122.515
263149,438507509,Loc10,491.68699999999995,122.53399999999999
263169,438540458,Loc10,491.73,122.494
263189,438573823,Loc10,491.829,122.415
263209,438607524,Loc10,492.042,122.34100000000001
263229,438640440,Loc10,492.366,122.228
263249,438673756,Loc10,493.334,121.794
263269,438707156,Loc10,493.85699999999997,121.596
263289,438740484,Loc10,494.727,121.286
263309,438773831,Loc10,495.89300000000003,120.81299999999999
263329,438807204,Loc10,496.955,120.37899999999999
263349,438840474,Loc10,497.778,120.24600000000001
263369,438874217,Loc10,498.485,120.33200000000001
263389,438907497,Loc10,499.167,120.36
263409,438940542,Loc10,499.67699999999996,120.47
263429,438973879,Loc10,500.12199999999996,120.661
263449,439007826,Loc10,500.793,120.681
263469,439040615,Loc10,501.36,120.72
263489,439073823,Loc10,501.851,120.76299999999999
263509,439107487,Loc10,502.191,120.941
263529,439140473,Loc10,502.901,120.944
263549,439173889,Loc10,503.691,120.823
263569,439207597,Loc10,504.338,120.823
263589,439240886,Loc10,505.039,120.86200000000001
263609,439274365,Loc10,506.346,121.01
263629,439307618,Loc10,507.12699999999995,121.25
263649,439340821,Loc10,507.99199999999996,121.395
263669,439374471,Loc10,508.849,121.58
263689,439407203,Loc10,509.5,121.66799999999999
263709,439441514,Loc10,510.39,121.86
263729,439474470,Loc10,511.667,121.95200000000001
263749,439507765,Loc10,512.591,122.03
263769,439540925,Loc10,513.43,122.209
263789,439574123,Loc10,514.307,122.156
263809,439607359,Loc10,514.705,122.462
263829,439640964,Loc10,515.539,122.921
263849,439674313,Loc10,516.153,123.295
263869,439707637,Loc10,516.798,123.59200000000001
263889,439740543,Loc10,517.386,123.92200000000001
263909,439774173,Loc10,517.854,124.181
263929,439807531,Loc10,518.248,124.544
263949,439840490,Loc10,518.735,125.04299999999999
263969,439873937,Loc10,519.065,125.315
263989,439907908,Loc10,519.2869999999999,125.615
264009,439941604,Loc10,519.643,125.928
264029,439974636,Loc10,520.04,126.103
264049,440007693,Loc10,520.752,126.45
264069,440040911,Loc10,521.185,126.76100000000001
264089,440073902,Loc10,521.972,127.165
264109,440107168,Loc10,522.8919999999999,127.514
264129,440140984,Loc10,523.654,127.904
264149,440174524,Loc10,524.325,128.232
264169,440207241,Loc10,525.237,128.33
264189,440240565,Loc10,525.563,128.861
264209,440274573,Loc10,525.922,129.464
264229,440307209,Loc10,526.38,129.817
264249,440340557,Loc10,526.971,130.07399999999998
264269,440374185,Loc10,527.508,130.02700000000002
264289,440407631,Loc10,527.419,130.376
264309,440441116,Loc10,527.5830000000001,130.754
264329,440474238,Loc10,527.927,131.126
264349,440507867,Loc10,528.232,131.364
264369,440540621,Loc10,528.5369999999999,131.654
264389,440573844,Loc10,528.737,131.892
264409,440607198,Loc10,528.864,132.02
264429,440640682,Loc10,529.048,132.233
264449,440674175,Loc10,529.639,132.737
264469,440708061,Loc10,530.13,133.154
264489,440740866,Loc10,530.766,133.662
264509,440773892,Loc10,531.595,134.247
264529,440807425,Loc10,532.475,134.654
264549,440840811,Loc10,533.629,135.1
264569,440873898,Loc10,534.106,135.684
264589,440907292,Loc10,534.418,135.94
264609,440940765,Loc10,534.773,136.106
264629,440974536,Loc10,535.04,136.481
264649,441007901,Loc10,535.22,136.819
264669,441041203,Loc10,535.425,137.037
264689,441074554,Loc10,535.557,137.17600000000002
264709,441107214,Loc10,535.685,137.379
264729,441140576,Loc10,535.714,137.457
264749,441174605,Loc10,535.776,137.59799999999998
264769,441207486,Loc10,535.9630000000001,137.75799999999998
264789,441240570,Loc10,535.931,137.91
264809,441274289,Loc10,535.93,138.06
264829,441307535,Loc10,536.122,138.219
264849,441340780,Loc10,536.783,138.59799999999998
264869,441373826,Loc10,537.545,139.102
264889,441407201,Loc10,537.819,139.59799999999998
264909,441441887,Loc10,537.925,139.955
264929,441473857,Loc10,538.253,140.345
264949,441507441,Loc10,538.4169999999999,140.594
264969,441540532,Loc10,538.345,140.888
264989,441574272,Loc10,538.179,141.409
265009,441607446,Loc10,537.997,142.49
265029,441641075,Loc10,538.231,143.405
265049,441674599,Loc10,538.565,143.975
265069,441708190,Loc10,538.805,144.411
265089,441740572,Loc10,538.635,144.99200000000002
265109,441773929,Loc10,539.306,145.83100000000002
265129,441807191,Loc10,539.802,146.451
265149,441840516,Loc10,539.857,146.953
265169,441874253,Loc10,540.3580000000001,147.755
265189,441907245,Loc10,541.1669999999999,148.303
265209,441940515,Loc10,541.561,148.628
265229,441974612,Loc10,541.706,149.043
265249,442007491,Loc10,541.732,149.607
265269,442040531,Loc10,541.707,150.25799999999998
265289,442074605,Loc10,541.596,150.88
265309,442107282,Loc10,541.964,151.243
265329,442140526,Loc10,541.847,151.575
265349,442174686,Loc10,541.759,151.626
265369,442207590,Loc10,541.818,151.525
265389,442240610,Loc10,542.11,151.727
265409,442274493,Loc10,542.113,152.066
265429,442307710,Loc10,541.846,152.605
265449,442340555,Loc10,542.013,153.40200000000002
265469,442374193,Loc10,542.268,154.01
